threshold;versione;time_slot;book_name;tipo;stato;actual_ci;forecast_time;forecast_ci;tempo_sec;co2_emessa_g
150;ca;09:00;Il cacciatore di aquiloni;precedente;eseguito;270.0;09:30;198.0;2.8000004022032954e-06;1.0500001508262358e-08
150;ca;09:00;Se questo è un uomo;precedente;eseguito;270.0;09:30;198.0;2.3000002329354174e-06;8.625000873507815e-09
150;ca;09:00;La metamorfosi;precedente;eseguito;270.0;09:30;198.0;1.600000359758269e-06;6.000001349093509e-09
150;ca;09:00;Il ritratto di Dorian Gray;precedente;eseguito;270.0;09:30;198.0;6.599999323952943e-06;2.4749997464823536e-08
150;ca;09:30;Il vecchio e il mare;corrente;eseguito;190.0;10:00;180.0;8.368254699999852;0.022082894347221833
150;ca;09:30;Guerra e pace;corrente;eseguito;190.0;10:00;180.0;8.367968400000791;0.022082138833335423
150;ca;09:30;Uno, nessuno e centomila;corrente;eseguito;190.0;10:00;180.0;8.414818299999752;0.022205770513888234
150;ca;09:30;L'ombra del vento;corrente;eseguito;190.0;10:00;180.0;8.421135900000081;0.022222441958333547
150;ca;09:30;Cime tempestose;corrente;eseguito;190.0;10:00;180.0;8.40706390000014;0.02218530751388926
150;ca;09:30;Don Chisciotte della Mancia;precedente;eseguito;190.0;10:00;180.0;7.099999493220821e-06;1.873610977377717e-08
150;ca;09:30;Il barone rampante;precedente;eseguito;190.0;10:00;180.0;2.8000004022032954e-06;7.388889950258696e-09
150;ca;09:30;Harry Potter e la pietra filosofale;precedente;eseguito;190.0;10:00;180.0;5.4000001910026185e-06;1.4250000504034688e-08
150;ca;09:30;Fahrenheit 451;precedente;eseguito;190.0;10:00;180.0;4.699999408330768e-06;1.2402776216428418e-08
150;ca;09:30;I promessi sposi;precedente;eseguito;190.0;10:00;180.0;4.200000148557592e-06;1.1083333725360312e-08
150;ca;10:00;Moby Dick;corrente;posticipato;175.0;10:30;145.0;5.899999450775795e-06;1.4340276442857836e-08
150;ca;10:00;Il piccolo principe;corrente;posticipato;175.0;10:30;145.0;4.900000021734741e-06;1.1909722275049716e-08
150;ca;10:00;Anna Karenina;corrente;posticipato;175.0;10:30;145.0;3.2999996619764715e-06;8.02083251174837e-09
150;ca;10:00;Lo straniero;corrente;posticipato;175.0;10:30;145.0;1.8000000636675395e-06;4.375000154747493e-09
150;ca;10:00;I miserabili;corrente;posticipato;175.0;10:30;145.0;3.5000002753804438e-06;8.506945113771912e-09
150;ca;10:00;Il vecchio e il mare;precedente;eseguito;175.0;10:30;145.0;4.300000000512227e-06;1.0451388890133888e-08
150;ca;10:00;Guerra e pace;precedente;eseguito;175.0;10:30;145.0;3.9000005926936865e-06;9.4791681072416e-09
150;ca;10:00;Uno, nessuno e centomila;precedente;eseguito;175.0;10:30;145.0;3.4000004234258085e-06;8.26388991804884e-09
150;ca;10:00;L'ombra del vento;precedente;eseguito;175.0;10:30;145.0;3.000000106112566e-06;7.291666924579154e-09
150;ca;10:00;Cime tempestose;precedente;eseguito;175.0;10:30;145.0;3.99999953515362e-06;9.722221092387272e-09
150;ca;10:30;Alla ricerca del tempo perduto;corrente;eseguito;130.0;11:00;140.0;8.419629400000304;0.015202108638889437
150;ca;10:30;Il grande Gatsby;corrente;eseguito;130.0;11:00;140.0;8.408341599999403;0.015181727888887811
150;ca;10:30;Madame Bovary;corrente;eseguito;130.0;11:00;140.0;8.379019699999844;0.015128785569444164
150;ca;10:30;Le avventure di Alice nel Paese delle Meraviglie;corrente;eseguito;130.0;11:00;140.0;8.485541800000647;0.015321117138890058
150;ca;10:30;Il conte di Montecristo;corrente;eseguito;130.0;11:00;140.0;8.343606399999771;0.015064844888888476
150;ca;10:30;Moby Dick;precedente;eseguito;130.0;11:00;140.0;8.286046899999747;0.014960918013888432
150;ca;10:30;Il piccolo principe;precedente;eseguito;130.0;11:00;140.0;8.427081900000303;0.015215564541667215
150;ca;10:30;Anna Karenina;precedente;eseguito;130.0;11:00;140.0;8.354232499999853;0.015084030902777514
150;ca;10:30;Lo straniero;precedente;eseguito;130.0;11:00;140.0;8.341736899999887;0.015061469402777574
150;ca;10:30;I miserabili;precedente;eseguito;130.0;11:00;140.0;8.387674100000368;0.015144411569445109
150;ca;11:00;Frankenstein;corrente;eseguito;145.0;11:30;135.0;8.359802199999649;0.01683571276388818
150;ca;11:00;Dracula;corrente;eseguito;145.0;11:30;135.0;8.263860500000192;0.016642496840278166
150;ca;11:00;I fratelli Karamazov;corrente;eseguito;145.0;11:30;135.0;8.536012600000504;0.01719058093055657
150;ca;11:00;Il buio oltre la siepe;corrente;eseguito;145.0;11:30;135.0;8.434159700000237;0.01698546050694492
150;ca;11:00;Jane Eyre;corrente;eseguito;145.0;11:30;135.0;8.343018099999426;0.016801911451387735
150;ca;11:00;Alla ricerca del tempo perduto;precedente;eseguito;145.0;11:30;135.0;6.100000064179767e-06;1.2284722351473141e-08
150;ca;11:00;Il grande Gatsby;precedente;eseguito;145.0;11:30;135.0;2.599999788799323e-06;5.236110685776415e-09
150;ca;11:00;Madame Bovary;precedente;eseguito;145.0;11:30;135.0;4.399999852466863e-06;8.861110813995767e-09
150;ca;11:00;Le avventure di Alice nel Paese delle Meraviglie;precedente;eseguito;145.0;11:30;135.0;3.899999683198985e-06;7.854166028664623e-09
150;ca;11:00;Il conte di Montecristo;precedente;eseguito;145.0;11:30;135.0;1.99999976757681e-06;4.027777309703298e-09
150;ca;11:30;I viaggi di Gulliver;corrente;eseguito;160.0;12:00;170.0;8.381147499999315;0.0186247722222207
150;ca;11:30;Sulla strada;corrente;eseguito;160.0;12:00;170.0;8.379265300000043;0.01862058955555565
150;ca;11:30;Il profumo;corrente;eseguito;160.0;12:00;170.0;8.43795069999942;0.018751001555554266
150;ca;11:30;Cecità;corrente;eseguito;160.0;12:00;170.0;8.237903800000822;0.018306452888890715
150;ca;11:30;L'alchimista;corrente;eseguito;160.0;12:00;170.0;8.41333560000021;0.0186963013333338
150;ca;11:30;Frankenstein;precedente;eseguito;160.0;12:00;170.0;4.900000021734741e-06;1.0888888937188312e-08
150;ca;11:30;Dracula;precedente;eseguito;160.0;12:00;170.0;4.100000296602957e-06;9.111111770228793e-09
150;ca;11:30;I fratelli Karamazov;precedente;eseguito;160.0;12:00;170.0;5.500000042957254e-06;1.2222222317682787e-08
150;ca;11:30;Il buio oltre la siepe;precedente;eseguito;160.0;12:00;170.0;4.100000296602957e-06;9.111111770228793e-09
150;ca;11:30;Jane Eyre;precedente;eseguito;160.0;12:00;170.0;3.5000002753804438e-06;7.777778389734319e-09
150;ca;12:00;La fattoria degli animali;corrente;eseguito;250.0;12:30;260.0;8.444064799999978;0.029319669444444373
150;ca;12:00;Il maestro e Margherita;corrente;eseguito;250.0;12:30;260.0;8.502526100000068;0.029522660069444682
150;ca;12:00;Siddharta;corrente;eseguito;250.0;12:30;260.0;8.318105299999843;0.0288823100694439
150;ca;12:00;La coscienza di Zeno;corrente;eseguito;250.0;12:30;260.0;8.416454299999714;0.029223799652776786
150;ca;12:00;I dolori del giovane Werther;corrente;eseguito;250.0;12:30;260.0;8.469734499999504;0.029408800347220505
150;ca;12:00;I viaggi di Gulliver;precedente;eseguito;250.0;12:30;260.0;4.800000169780105e-06;1.6666667256180922e-08
150;ca;12:00;Sulla strada;precedente;eseguito;250.0;12:30;260.0;2.1999994714860804e-06;7.638887053771112e-09
150;ca;12:00;Il profumo;precedente;eseguito;250.0;12:30;260.0;2.3000002329354174e-06;7.986111919914643e-09
150;ca;12:00;Cecità;precedente;eseguito;250.0;12:30;260.0;1.5000005078036338e-06;5.208335096540395e-09
150;ca;12:00;L'alchimista;precedente;eseguito;250.0;12:30;260.0;5.599999894911889e-06;1.9444444079555172e-08
150;ca;12:30;Il richiamo della foresta;corrente;eseguito;310.0;13:00;246.0;8.350925599999755;0.03595537411111006
150;ca;12:30;Ventimila leghe sotto i mari;corrente;eseguito;310.0;13:00;246.0;8.417217700000037;0.03624079843055572
150;ca;12:30;Memorie di una geisha;corrente;eseguito;310.0;13:00;246.0;8.33860679999998;0.03590233483333325
150;ca;12:30;Il fu Mattia Pascal;corrente;eseguito;310.0;13:00;246.0;8.380377399999816;0.036082180472221434
150;ca;12:30;Odissea;corrente;eseguito;310.0;13:00;246.0;8.302309400000013;0.03574605436111117
150;ca;12:30;La fattoria degli animali;precedente;eseguito;310.0;13:00;246.0;4.100000296602957e-06;1.7652779054818287e-08
150;ca;12:30;Il maestro e Margherita;precedente;eseguito;310.0;13:00;246.0;1.5000005078036338e-06;6.45833551971009e-09
150;ca;12:30;Siddharta;precedente;eseguito;310.0;13:00;246.0;1.499999598308932e-06;6.458331603830124e-09
150;ca;12:30;La coscienza di Zeno;precedente;eseguito;310.0;13:00;246.0;6.099999154685065e-06;2.6263885249338477e-08
150;ca;12:30;I dolori del giovane Werther;precedente;eseguito;310.0;13:00;246.0;3.000000106112566e-06;1.2916667123540216e-08
200;plain;08:00;Il Signore degli Anelli;corrente;eseguito;230.0;08:30;195.0;8.477475899999263;0.027080825791664313
200;plain;08:00;1984;corrente;eseguito;230.0;08:30;195.0;8.355418899999677;0.02669092148611008
200;plain;08:00;Il nome della rosa;corrente;eseguito;230.0;08:30;195.0;8.344640400000571;0.026656490166668496
200;plain;08:00;Cent'anni di solitudine;corrente;eseguito;230.0;08:30;195.0;8.40714990000015;0.026856173291667146
200;plain;08:00;Orgoglio e pregiudizio;corrente;eseguito;230.0;08:30;195.0;8.378943999999137;0.026766071111108358
200;plain;08:30;Delitto e castigo;corrente;eseguito;210.0;09:00;240.0;8.434903899999881;0.02460180304166632
200;plain;08:30;Il cacciatore di aquiloni;corrente;eseguito;210.0;09:00;240.0;8.431697500000155;0.02459245104166712
200;plain;08:30;Se questo è un uomo;corrente;eseguito;210.0;09:00;240.0;8.324211499999365;0.02427895020833148
200;plain;08:30;La metamorfosi;corrente;eseguito;210.0;09:00;240.0;8.283970899999986;0.024161581791666626
200;plain;08:30;Il ritratto di Dorian Gray;corrente;eseguito;210.0;09:00;240.0;8.37862050000058;0.02443764312500169
200;plain;08:30;Il Signore degli Anelli;precedente;eseguito;210.0;09:00;240.0;1.99999976757681e-06;5.833332655432363e-09
200;plain;08:30;1984;precedente;eseguito;210.0;09:00;240.0;5.000001692678779e-07;1.4583338270313108e-09
200;plain;08:30;Il nome della rosa;precedente;eseguito;210.0;09:00;240.0;1.8000000636675395e-06;5.250000185696991e-09
200;plain;08:30;Cent'anni di solitudine;precedente;eseguito;210.0;09:00;240.0;6.999998731771484e-07;2.041666296766683e-09
200;plain;08:30;Orgoglio e pregiudizio;precedente;eseguito;210.0;09:00;240.0;1.499999598308932e-06;4.374998828401052e-09
200;plain;09:00;Don Chisciotte della Mancia;corrente;eseguito;270.0;09:30;198.0;8.41431939999984;0.0315536977499994
200;plain;09:00;Il barone rampante;corrente;eseguito;270.0;09:30;198.0;8.397786700000324;0.03149170012500122
200;plain;09:00;Harry Potter e la pietra filosofale;corrente;eseguito;270.0;09:30;198.0;8.527619000000414;0.03197857125000155
200;plain;09:00;Fahrenheit 451;corrente;eseguito;270.0;09:30;198.0;8.429439499999717;0.03161039812499894
200;plain;09:00;I promessi sposi;corrente;eseguito;270.0;09:30;198.0;8.38837870000043;0.03145642012500161
200;plain;09:00;Delitto e castigo;precedente;eseguito;270.0;09:30;198.0;1.8999999156221747e-06;7.124999683583156e-09
200;plain;09:00;Il cacciatore di aquiloni;precedente;eseguito;270.0;09:30;198.0;1.2999998943996616e-06;4.874999603998731e-09
200;plain;09:00;Se questo è un uomo;precedente;eseguito;270.0;09:30;198.0;4.000003173132427e-07;1.5000011899246603e-09
200;plain;09:00;La metamorfosi;precedente;eseguito;270.0;09:30;198.0;7.999997251317836e-07;2.9999989692441887e-09
200;plain;09:00;Il ritratto di Dorian Gray;precedente;eseguito;270.0;09:30;198.0;3.9999940781854093e-07;1.4999977793195286e-09
200;plain;09:30;Il vecchio e il mare;corrente;eseguito;190.0;10:00;180.0;8.405737899999622;0.02218180834722122
200;plain;09:30;Guerra e pace;corrente;eseguito;190.0;10:00;180.0;8.411911000000146;0.022198098472222608
200;plain;09:30;Uno, nessuno e centomila;corrente;eseguito;190.0;10:00;180.0;8.478658099999848;0.022374236652777376
200;plain;09:30;L'ombra del vento;corrente;eseguito;190.0;10:00;180.0;8.419033999999556;0.022216895277776604
200;plain;09:30;Cime tempestose;corrente;eseguito;190.0;10:00;180.0;8.355521899999985;0.02204929390277774
200;plain;09:30;Don Chisciotte della Mancia;precedente;eseguito;190.0;10:00;180.0;1.8000000636675395e-06;4.750000168011563e-09
200;plain;09:30;Il barone rampante;precedente;eseguito;190.0;10:00;180.0;5.000001692678779e-07;1.3194448911235669e-09
200;plain;09:30;Harry Potter e la pietra filosofale;precedente;eseguito;190.0;10:00;180.0;3.9999940781854093e-07;1.0555539928544832e-09
200;plain;09:30;Fahrenheit 451;precedente;eseguito;190.0;10:00;180.0;4.000003173132427e-07;1.055556392909946e-09
200;plain;09:30;I promessi sposi;precedente;eseguito;190.0;10:00;180.0;3.9999940781854093e-07;1.0555539928544832e-09
200;plain;10:00;Moby Dick;corrente;eseguito;175.0;10:30;145.0;8.366901000000325;0.020336217708334124
200;plain;10:00;Il piccolo principe;corrente;eseguito;175.0;10:30;145.0;8.410742000000027;0.020442775694444512
200;plain;10:00;Anna Karenina;corrente;eseguito;175.0;10:30;145.0;8.36487010000019;0.020331281493056016
200;plain;10:00;Lo straniero;corrente;eseguito;175.0;10:30;145.0;8.374545800000305;0.02035479881944519
200;plain;10:00;I miserabili;corrente;eseguito;175.0;10:30;145.0;8.416138300000057;0.020455891701389027
200;plain;10:00;Il vecchio e il mare;precedente;eseguito;175.0;10:30;145.0;1.7000002117129043e-06;4.13194495902442e-09
200;plain;10:00;Guerra e pace;precedente;eseguito;175.0;10:30;145.0;3.9999940781854093e-07;9.72220782892287e-10
200;plain;10:00;Uno, nessuno e centomila;precedente;eseguito;175.0;10:30;145.0;2.999995558639057e-07;7.291655871692152e-10
200;plain;10:00;L'ombra del vento;precedente;eseguito;175.0;10:30;145.0;1.7000002117129043e-06;4.13194495902442e-09
200;plain;10:00;Cime tempestose;precedente;eseguito;175.0;10:30;145.0;8.999995770864189e-07;2.187498972085046e-09
200;plain;10:30;Alla ricerca del tempo perduto;corrente;eseguito;130.0;11:00;140.0;8.41145460000007;0.015187348583333461
200;plain;10:30;Il grande Gatsby;corrente;eseguito;130.0;11:00;140.0;8.380262500000754;0.01513102951389025
200;plain;10:30;Madame Bovary;corrente;eseguito;130.0;11:00;140.0;8.416466100000434;0.015196397125000784
200;plain;10:30;Le avventure di Alice nel Paese delle Meraviglie;corrente;eseguito;130.0;11:00;140.0;8.42349699999977;0.015209091805555143
200;plain;10:30;Il conte di Montecristo;corrente;eseguito;130.0;11:00;140.0;8.438247099999899;0.015235723930555374
200;plain;10:30;Moby Dick;precedente;eseguito;130.0;11:00;140.0;2.600000698294025e-06;4.694445705253101e-09
200;plain;10:30;Il piccolo principe;precedente;eseguito;130.0;11:00;140.0;6.000000212225132e-07;1.0833333716517599e-09
200;plain;10:30;Anna Karenina;precedente;eseguito;130.0;11:00;140.0;1.5999994502635673e-06;2.888887896309219e-09
200;plain;10:30;Lo straniero;precedente;eseguito;130.0;11:00;140.0;4.000003173132427e-07;7.222227951489105e-10
200;plain;10:30;I miserabili;precedente;eseguito;130.0;11:00;140.0;1.100000190490391e-06;1.986111455052095e-09
200;plain;11:00;Frankenstein;corrente;eseguito;145.0;11:30;135.0;8.297593800000868;0.016710431958335083
200;plain;11:00;Dracula;corrente;eseguito;145.0;11:30;135.0;8.33346789999996;0.01678267840972214
200;plain;11:00;I fratelli Karamazov;corrente;eseguito;145.0;11:30;135.0;8.51105120000011;0.017140311444444667
200;plain;11:00;Il buio oltre la siepe;corrente;eseguito;145.0;11:30;135.0;8.381798499999604;0.016880010868054757
200;plain;11:00;Jane Eyre;corrente;eseguito;145.0;11:30;135.0;8.365211199999976;0.01684660588888884
200;plain;11:00;Alla ricerca del tempo perduto;precedente;eseguito;145.0;11:30;135.0;1.5000005078036338e-06;3.0208343559934293e-09
200;plain;11:00;Il grande Gatsby;precedente;eseguito;145.0;11:30;135.0;6.000000212225132e-07;1.2083333760731169e-09
200;plain;11:00;Madame Bovary;precedente;eseguito;145.0;11:30;135.0;2.999995558639057e-07;6.041657722259213e-10
200;plain;11:00;Le avventure di Alice nel Paese delle Meraviglie;precedente;eseguito;145.0;11:30;135.0;1.5999994502635673e-06;3.2222211151141288e-09
200;plain;11:00;Il conte di Montecristo;precedente;eseguito;145.0;11:30;135.0;6.999998731771484e-07;1.4097219668150906e-09
200;plain;11:30;I viaggi di Gulliver;corrente;eseguito;160.0;12:00;170.0;8.36974519999967;0.018599433777777046
200;plain;11:30;Sulla strada;corrente;eseguito;160.0;12:00;170.0;8.393050700000458;0.018651223777778794
200;plain;11:30;Il profumo;corrente;eseguito;160.0;12:00;170.0;8.323984600000585;0.018497743555556858
200;plain;11:30;Cecità;corrente;eseguito;160.0;12:00;170.0;8.259654599999521;0.018354787999998935
200;plain;11:30;L'alchimista;corrente;eseguito;160.0;12:00;170.0;8.376971000000594;0.018615491111112433
200;plain;11:30;Frankenstein;precedente;eseguito;160.0;12:00;170.0;1.2000000424450263e-06;2.6666667609889477e-09
200;plain;11:30;Dracula;precedente;eseguito;160.0;12:00;170.0;4.000003173132427e-07;8.888895940294282e-10
200;plain;11:30;I fratelli Karamazov;precedente;eseguito;160.0;12:00;170.0;3.9999940781854093e-07;8.88887572930091e-10
200;plain;11:30;Il buio oltre la siepe;precedente;eseguito;160.0;12:00;170.0;3.0000046535860747e-07;6.666677007969055e-10
200;plain;11:30;Jane Eyre;precedente;eseguito;160.0;12:00;170.0;4.000003173132427e-07;8.888895940294282e-10
200;plain;12:00;La fattoria degli animali;corrente;eseguito;250.0;12:30;260.0;8.404799099999764;0.029183330208332515
200;plain;12:00;Il maestro e Margherita;corrente;eseguito;250.0;12:30;260.0;8.414010899999994;0.02921531562499998
200;plain;12:00;Siddharta;corrente;eseguito;250.0;12:30;260.0;8.395818799999688;0.029152148611110026
200;plain;12:00;La coscienza di Zeno;corrente;eseguito;250.0;12:30;260.0;8.457325200000014;0.02936571250000005
200;plain;12:00;I dolori del giovane Werther;corrente;eseguito;250.0;12:30;260.0;8.500729700000193;0.029516422569445113
200;plain;12:00;I viaggi di Gulliver;precedente;eseguito;250.0;12:30;260.0;7.999997251317836e-07;2.777776823374249e-09
200;plain;12:00;Sulla strada;precedente;eseguito;250.0;12:30;260.0;3.9999940781854093e-07;1.3888868327032673e-09
200;plain;12:00;Il profumo;precedente;eseguito;250.0;12:30;260.0;3.9999940781854093e-07;1.3888868327032673e-09
200;plain;12:00;Cecità;precedente;eseguito;250.0;12:30;260.0;3.0000046535860747e-07;1.0416682824951649e-09
200;plain;12:00;L'alchimista;precedente;eseguito;250.0;12:30;260.0;1.2000000424450263e-06;4.1666668140452305e-09
200;plain;12:30;Il richiamo della foresta;corrente;eseguito;310.0;13:00;246.0;8.335773799999515;0.035890137194442354
200;plain;12:30;Ventimila leghe sotto i mari;corrente;eseguito;310.0;13:00;246.0;8.443282899999758;0.03635302359722119
200;plain;12:30;Memorie di una geisha;corrente;eseguito;310.0;13:00;246.0;8.349611199999345;0.03594971488888607
200;plain;12:30;Il fu Mattia Pascal;corrente;eseguito;310.0;13:00;246.0;8.366874899999857;0.03602404470833272
200;plain;12:30;Odissea;corrente;eseguito;310.0;13:00;246.0;8.999475999999959;0.038747743888888714
200;plain;12:30;La fattoria degli animali;precedente;eseguito;310.0;13:00;246.0;2.1999994714860804e-06;9.47221994667618e-09
200;plain;12:30;Il maestro e Margherita;precedente;eseguito;310.0;13:00;246.0;1.0000003385357559e-06;4.30555701314006e-09
200;plain;12:30;Siddharta;precedente;eseguito;310.0;13:00;246.0;6.999998731771484e-07;3.013888342846056e-09
200;plain;12:30;La coscienza di Zeno;precedente;eseguito;310.0;13:00;246.0;8.999995770864189e-07;3.8749981791220815e-09
200;plain;12:30;I dolori del giovane Werther;precedente;eseguito;310.0;13:00;246.0;5.000001692678779e-07;2.15277850657003e-09
200;pattern;08:00;Il Signore degli Anelli;corrente;eseguito;230.0;08:30;195.0;8.688719900000251;0.027755633013889693
200;pattern;08:00;1984;corrente;eseguito;230.0;08:30;195.0;8.324576099999831;0.026592395874999463
200;pattern;08:00;Il nome della rosa;corrente;eseguito;230.0;08:30;195.0;8.366220899999462;0.026725427874998285
200;pattern;08:00;Cent'anni di solitudine;corrente;eseguito;230.0;08:30;195.0;8.41255160000037;0.026873428722223404
200;pattern;08:00;Orgoglio e pregiudizio;corrente;eseguito;230.0;08:30;195.0;8.409097300000212;0.026862394152778454
200;pattern;08:30;Delitto e castigo;corrente;eseguito;210.0;09:00;240.0;8.499428400000397;0.02478999950000116
200;pattern;08:30;Il cacciatore di aquiloni;corrente;eseguito;210.0;09:00;240.0;8.540010600000642;0.024908364250001872
200;pattern;08:30;Se questo è un uomo;corrente;eseguito;210.0;09:00;240.0;8.348542100000486;0.024349914458334752
200;pattern;08:30;La metamorfosi;corrente;eseguito;210.0;09:00;240.0;8.35404540000036;0.02436596575000105
200;pattern;08:30;Il ritratto di Dorian Gray;corrente;eseguito;210.0;09:00;240.0;8.480623399999786;0.024735151583332712
200;pattern;08:30;Il Signore degli Anelli;precedente;eseguito;210.0;09:00;240.0;5.9000003602704965e-06;1.7208334384122283e-08
200;pattern;08:30;1984;precedente;eseguito;210.0;09:00;240.0;2.6999996407539584e-06;7.874998952199045e-09
200;pattern;08:30;Il nome della rosa;precedente;eseguito;210.0;09:00;240.0;1.8999999156221747e-06;5.541666420564677e-09
200;pattern;08:30;Cent'anni di solitudine;precedente;eseguito;210.0;09:00;240.0;5.600000804406591e-06;1.6333335679519224e-08
200;pattern;08:30;Orgoglio e pregiudizio;precedente;eseguito;210.0;09:00;240.0;3.1999998100218363e-06;9.333332779230357e-09
200;pattern;09:00;Don Chisciotte della Mancia;corrente;eseguito;270.0;09:30;198.0;8.461136400000214;0.031729261500000806
200;pattern;09:00;Il barone rampante;corrente;eseguito;270.0;09:30;198.0;8.41507730000012;0.03155653987500045
200;pattern;09:00;Harry Potter e la pietra filosofale;corrente;eseguito;270.0;09:30;198.0;8.500641099999484;0.03187740412499807
200;pattern;09:00;Fahrenheit 451;corrente;eseguito;270.0;09:30;198.0;8.378726699999788;0.03142022512499921
200;pattern;09:00;I promessi sposi;corrente;eseguito;270.0;09:30;198.0;8.396500800000467;0.03148687800000175
200;pattern;09:00;Delitto e castigo;precedente;eseguito;270.0;09:30;198.0;6.099999154685065e-06;2.2874996830068998e-08
200;pattern;09:00;Il cacciatore di aquiloni;precedente;eseguito;270.0;09:30;198.0;2.100000529026147e-06;7.875001983848053e-09
200;pattern;09:00;Se questo è un uomo;precedente;eseguito;270.0;09:30;198.0;2.499999936844688e-06;9.37499976316758e-09
200;pattern;09:00;La metamorfosi;precedente;eseguito;270.0;09:30;198.0;1.8000000636675395e-06;6.750000238753274e-09
200;pattern;09:00;Il ritratto di Dorian Gray;precedente;eseguito;270.0;09:30;198.0;6.70000008540228e-06;2.5125000320258553e-08
200;pattern;09:30;Il vecchio e il mare;corrente;eseguito;190.0;10:00;180.0;8.412993699999788;0.022200955597221662
200;pattern;09:30;Guerra e pace;corrente;eseguito;190.0;10:00;180.0;8.345531899999514;0.0220229314027765
200;pattern;09:30;Uno, nessuno e centomila;corrente;eseguito;190.0;10:00;180.0;8.456018199999562;0.02231449247222107
200;pattern;09:30;L'ombra del vento;corrente;eseguito;190.0;10:00;180.0;8.389340200000333;0.022138536638889768
200;pattern;09:30;Cime tempestose;corrente;eseguito;190.0;10:00;180.0;8.369607300000098;0.022086463708333594
200;pattern;09:30;Don Chisciotte della Mancia;precedente;eseguito;190.0;10:00;180.0;5.200000487093348e-06;1.3722223507607448e-08
200;pattern;09:30;Il barone rampante;precedente;eseguito;190.0;10:00;180.0;2.3000002329354174e-06;6.06944505913513e-09
200;pattern;09:30;Harry Potter e la pietra filosofale;precedente;eseguito;190.0;10:00;180.0;1.3999997463542968e-06;3.694443775101617e-09
200;pattern;09:30;Fahrenheit 451;precedente;eseguito;190.0;10:00;180.0;6.399999620043673e-06;1.688888788622636e-08
200;pattern;09:30;I promessi sposi;precedente;eseguito;190.0;10:00;180.0;4.900000021734741e-06;1.2930555612911119e-08
200;pattern;10:00;Moby Dick;corrente;eseguito;175.0;10:30;145.0;8.358087399999931;0.020314795763888723
200;pattern;10:00;Il piccolo principe;corrente;eseguito;175.0;10:30;145.0;8.490307100000791;0.020636163090279703
200;pattern;10:00;Anna Karenina;corrente;eseguito;175.0;10:30;145.0;8.388280699999996;0.020388182256944436
200;pattern;10:00;Lo straniero;corrente;eseguito;175.0;10:30;145.0;8.345733899999686;0.020284769895832576
200;pattern;10:00;I miserabili;corrente;eseguito;175.0;10:30;145.0;8.31064090000018;0.02019947440972266
200;pattern;10:00;Il vecchio e il mare;precedente;eseguito;175.0;10:30;145.0;7.499999810534064e-06;1.8229166206159184e-08
200;pattern;10:00;Guerra e pace;precedente;eseguito;175.0;10:30;145.0;4.800000169780105e-06;1.1666667079326645e-08
200;pattern;10:00;Uno, nessuno e centomila;precedente;eseguito;175.0;10:30;145.0;2.899999344663229e-06;7.048609518278682e-09
200;pattern;10:00;L'ombra del vento;precedente;eseguito;175.0;10:30;145.0;3.7999998312443495e-06;9.236110700941128e-09
200;pattern;10:00;Cime tempestose;precedente;eseguito;175.0;10:30;145.0;1.6999993022182025e-06;4.131942748447021e-09
