threshold;versione;time_slot;book_name;tipo;stato;actual_ci;forecast_time;forecast_ci;tempo_sec;co2_emessa_g
200;pattern;10:30;Alla ricerca del tempo perduto;corrente;eseguito;130.0;11:00;140.0;8.396392800000285;0.015160153666667182
200;pattern;10:30;Il grande Gatsby;corrente;eseguito;130.0;11:00;140.0;8.352553400000033;0.015080999194444505
200;pattern;10:30;Madame Bovary;corrente;eseguito;130.0;11:00;140.0;8.430291399999987;0.015221359472222197
200;pattern;10:30;Le avventure di Alice nel Paese delle Meraviglie;corrente;eseguito;130.0;11:00;140.0;8.445064800000182;0.015248033666666995
200;pattern;10:30;Il conte di Montecristo;corrente;eseguito;130.0;11:00;140.0;8.390073599999596;0.01514874399999927
200;pattern;10:30;Moby Dick;precedente;eseguito;130.0;11:00;140.0;5.500000042957254e-06;9.930555633117263e-09
200;pattern;10:30;Il piccolo principe;precedente;eseguito;130.0;11:00;140.0;1.99999976757681e-06;3.6111106914581295e-09
200;pattern;10:30;Anna Karenina;precedente;eseguito;130.0;11:00;140.0;3.5000002753804438e-06;6.319444941659134e-09
200;pattern;10:30;Lo straniero;precedente;eseguito;130.0;11:00;140.0;2.600000698294025e-06;4.694445705253101e-09
200;pattern;10:30;I miserabili;precedente;eseguito;130.0;11:00;140.0;2.3000002329354174e-06;4.152778198355615e-09
200;pattern;11:00;Frankenstein;corrente;eseguito;145.0;11:30;135.0;8.269212100000004;0.016653274368055564
200;pattern;11:00;Dracula;corrente;eseguito;145.0;11:30;135.0;8.312747200000558;0.01674094922222335
200;pattern;11:00;I fratelli Karamazov;corrente;eseguito;145.0;11:30;135.0;8.540036800000053;0.01719868522222233
200;pattern;11:00;Il buio oltre la siepe;corrente;eseguito;145.0;11:30;135.0;8.34011719999944;0.016796069361109986
200;pattern;11:00;Jane Eyre;corrente;eseguito;145.0;11:30;135.0;8.326911599999221;0.016769474749998434
200;pattern;11:00;Alla ricerca del tempo perduto;precedente;eseguito;145.0;11:30;135.0;5.300000339047983e-06;1.0673611793916077e-08
200;pattern;11:00;Il grande Gatsby;precedente;eseguito;145.0;11:30;135.0;4.000000444648322e-06;8.055556451027869e-09
200;pattern;11:00;Madame Bovary;precedente;eseguito;145.0;11:30;135.0;2.899999344663229e-06;5.8402764580023365e-09
200;pattern;11:00;Le avventure di Alice nel Paese delle Meraviglie;precedente;eseguito;145.0;11:30;135.0;3.2999996619764715e-06;6.6458326525915056e-09
200;pattern;11:00;Il conte di Montecristo;precedente;eseguito;145.0;11:30;135.0;3.899999683198985e-06;7.854166028664623e-09
200;pattern;11:30;I viaggi di Gulliver;corrente;eseguito;160.0;12:00;170.0;8.373857900000075;0.01860857311111128
200;pattern;11:30;Sulla strada;corrente;eseguito;160.0;12:00;170.0;8.436424200000147;0.01874760933333366
200;pattern;11:30;Il profumo;corrente;eseguito;160.0;12:00;170.0;8.327387500000441;0.018505305555556534
200;pattern;11:30;Cecità;corrente;eseguito;160.0;12:00;170.0;8.33200670000042;0.01851557044444538
200;pattern;11:30;L'alchimista;corrente;eseguito;160.0;12:00;170.0;8.349618100000043;0.018554706888888984
200;pattern;11:30;Frankenstein;precedente;eseguito;160.0;12:00;170.0;4.70000031782547e-06;1.0444445150723266e-08
200;pattern;11:30;Dracula;precedente;eseguito;160.0;12:00;170.0;1.8000000636675395e-06;4.0000001414834215e-09
200;pattern;11:30;I fratelli Karamazov;precedente;eseguito;160.0;12:00;170.0;1.5000005078036338e-06;3.333334461785853e-09
200;pattern;11:30;Il buio oltre la siepe;precedente;eseguito;160.0;12:00;170.0;1.3999997463542968e-06;3.111110547453993e-09
200;pattern;11:30;Jane Eyre;precedente;eseguito;160.0;12:00;170.0;1.3999997463542968e-06;3.111110547453993e-09
200;pattern;12:00;La fattoria degli animali;corrente;eseguito;250.0;12:30;260.0;8.359547299999576;0.029026205902776304
200;pattern;12:00;Il maestro e Margherita;corrente;eseguito;250.0;12:30;260.0;8.437749300000178;0.02929774062500062
200;pattern;12:00;Siddharta;corrente;eseguito;250.0;12:30;260.0;8.311193900000035;0.0288583121527779
200;pattern;12:00;La coscienza di Zeno;corrente;eseguito;250.0;12:30;260.0;8.404171099999985;0.02918114965277773
200;pattern;12:00;I dolori del giovane Werther;corrente;eseguito;250.0;12:30;260.0;8.472255499999847;0.029417553819443915
200;pattern;12:00;I viaggi di Gulliver;precedente;eseguito;250.0;12:30;260.0;2.9000002541579306e-06;1.006944532693726e-08
200;pattern;12:00;Sulla strada;precedente;eseguito;250.0;12:30;260.0;1.8999999156221747e-06;6.597221929243663e-09
200;pattern;12:00;Il profumo;precedente;eseguito;250.0;12:30;260.0;1.499999598308932e-06;5.20833193857268e-09
200;pattern;12:00;Cecità;precedente;eseguito;250.0;12:30;260.0;1.499999598308932e-06;5.20833193857268e-09
200;pattern;12:00;L'alchimista;precedente;eseguito;250.0;12:30;260.0;4.800000169780105e-06;1.6666667256180922e-08
200;pattern;12:30;Il richiamo della foresta;corrente;eseguito;310.0;13:00;246.0;8.3773771999995;0.03606926294444229
200;pattern;12:30;Ventimila leghe sotto i mari;corrente;eseguito;310.0;13:00;246.0;8.44963430000007;0.036380369902778084
200;pattern;12:30;Memorie di una geisha;corrente;eseguito;310.0;13:00;246.0;8.363165499999923;0.036008073680555225
200;pattern;12:30;Il fu Mattia Pascal;corrente;eseguito;310.0;13:00;246.0;8.457982799999627;0.03641631483333173
200;pattern;12:30;Odissea;corrente;eseguito;310.0;13:00;246.0;8.308184900000015;0.03577135165277784
200;pattern;12:30;La fattoria degli animali;precedente;eseguito;310.0;13:00;246.0;5.7999995988211595e-06;2.497222049492444e-08
200;pattern;12:30;Il maestro e Margherita;precedente;eseguito;310.0;13:00;246.0;1.8000000636675395e-06;7.75000027412413e-09
200;pattern;12:30;Siddharta;precedente;eseguito;310.0;13:00;246.0;2.1999994714860804e-06;9.47221994667618e-09
200;pattern;12:30;La coscienza di Zeno;precedente;eseguito;310.0;13:00;246.0;5.2999994295532815e-06;2.281944198835441e-08
200;pattern;12:30;I dolori del giovane Werther;precedente;eseguito;310.0;13:00;246.0;4.599999556376133e-06;1.9805553645508353e-08
200;ca;08:00;Il Signore degli Anelli;corrente;posticipato;230.0;08:30;195.0;3.6999999792897142e-06;1.181944437828659e-08
200;ca;08:00;1984;corrente;posticipato;230.0;08:30;195.0;3.899999683198985e-06;1.2458332321330091e-08
200;ca;08:00;Il nome della rosa;corrente;posticipato;230.0;08:30;195.0;2.899999344663229e-06;9.263886795451982e-09
200;ca;08:00;Cent'anni di solitudine;corrente;posticipato;230.0;08:30;195.0;3.499999365885742e-06;1.1180553529912787e-08
200;ca;08:00;Orgoglio e pregiudizio;corrente;posticipato;230.0;08:30;195.0;2.4000000848900527e-06;7.666666937843225e-09
200;ca;08:30;Delitto e castigo;corrente;eseguito;210.0;09:00;240.0;8.412276200000633;0.02453580558333518
200;ca;08:30;Il cacciatore di aquiloni;corrente;eseguito;210.0;09:00;240.0;8.412418700000671;0.024536221208335294
200;ca;08:30;Se questo è un uomo;corrente;eseguito;210.0;09:00;240.0;8.339362900000197;0.02432314179166724
200;ca;08:30;La metamorfosi;corrente;eseguito;210.0;09:00;240.0;8.329765299999963;0.02429514879166656
200;ca;08:30;Il ritratto di Dorian Gray;corrente;eseguito;210.0;09:00;240.0;8.361451799999486;0.0243875677499985
200;ca;08:30;Il Signore degli Anelli;precedente;eseguito;210.0;09:00;240.0;8.347394899999927;0.02434656845833312
200;ca;08:30;1984;precedente;eseguito;210.0;09:00;240.0;8.327938200000062;0.024289819750000184
200;ca;08:30;Il nome della rosa;precedente;eseguito;210.0;09:00;240.0;8.344544399999904;0.024338254499999722
200;ca;08:30;Cent'anni di solitudine;precedente;eseguito;210.0;09:00;240.0;8.482549100000142;0.024740768208333746
200;ca;08:30;Orgoglio e pregiudizio;precedente;eseguito;210.0;09:00;240.0;8.428253099999893;0.02458240487499969
200;ca;09:00;Don Chisciotte della Mancia;corrente;posticipato;270.0;09:30;198.0;4.499999704421498e-06;1.6874998891580617e-08
200;ca;09:00;Il barone rampante;corrente;posticipato;270.0;09:30;198.0;1.8000000636675395e-06;6.750000238753274e-09
200;ca;09:00;Harry Potter e la pietra filosofale;corrente;posticipato;270.0;09:30;198.0;1.3999997463542968e-06;5.249999048828613e-09
200;ca;09:00;Fahrenheit 451;corrente;posticipato;270.0;09:30;198.0;1.2000000424450263e-06;4.500000159168849e-09
200;ca;09:00;I promessi sposi;corrente;posticipato;270.0;09:30;198.0;1.100000190490391e-06;4.1250007143389666e-09
200;ca;09:00;Delitto e castigo;precedente;eseguito;270.0;09:30;198.0;2.8000004022032954e-06;1.0500001508262358e-08
200;ca;09:00;Il cacciatore di aquiloni;precedente;eseguito;270.0;09:30;198.0;7.3999999585794285e-06;2.7749999844672862e-08
200;ca;09:00;Se questo è un uomo;precedente;eseguito;270.0;09:30;198.0;3.7999998312443495e-06;1.4249999367166311e-08
200;ca;09:00;La metamorfosi;precedente;eseguito;270.0;09:30;198.0;4.399999852466863e-06;1.6499999446750738e-08
200;ca;09:00;Il ritratto di Dorian Gray;precedente;eseguito;270.0;09:30;198.0;4.800000169780105e-06;1.8000000636675398e-08
200;ca;09:30;Il vecchio e il mare;corrente;eseguito;190.0;10:00;180.0;6.978067700000793;0.018414345319446537
200;ca;09:30;Guerra e pace;corrente;eseguito;190.0;10:00;180.0;8.42534119999982;0.0222335392777773
200;ca;09:30;Uno, nessuno e centomila;corrente;eseguito;190.0;10:00;180.0;8.429566400000112;0.02224468911111141
200;ca;09:30;L'ombra del vento;corrente;eseguito;190.0;10:00;180.0;8.464686299999812;0.022337366624999504
200;ca;09:30;Cime tempestose;corrente;eseguito;190.0;10:00;180.0;8.418702699999812;0.022216021013888393
200;ca;09:30;Don Chisciotte della Mancia;precedente;eseguito;190.0;10:00;180.0;8.419945999999982;0.022219301944444398
200;ca;09:30;Il barone rampante;precedente;eseguito;190.0;10:00;180.0;8.337304099999528;0.022001219152776533
200;ca;09:30;Harry Potter e la pietra filosofale;precedente;eseguito;190.0;10:00;180.0;8.48189529999945;0.022382779263887438
200;ca;09:30;Fahrenheit 451;precedente;eseguito;190.0;10:00;180.0;8.344867900000281;0.022021179180556297
200;ca;09:30;I promessi sposi;precedente;eseguito;190.0;10:00;180.0;8.444571600000017;0.022284286166666716
200;ca;10:00;Moby Dick;corrente;eseguito;175.0;10:30;145.0;8.347244300000057;0.02028844100694458
200;ca;10:00;Il piccolo principe;corrente;eseguito;175.0;10:30;145.0;8.452302199999394;0.020543790069442975
200;ca;10:00;Anna Karenina;corrente;eseguito;175.0;10:30;145.0;8.388768299999356;0.02038936739583177
200;ca;10:00;Lo straniero;corrente;eseguito;175.0;10:30;145.0;8.365379900000335;0.02033252059027859
200;ca;10:00;I miserabili;corrente;eseguito;175.0;10:30;145.0;8.314271199999894;0.0202082980555553
200;ca;10:00;Il vecchio e il mare;precedente;eseguito;175.0;10:30;145.0;5.699999746866524e-06;1.3854166051411692e-08
200;ca;10:00;Guerra e pace;precedente;eseguito;175.0;10:30;145.0;3.000000106112566e-06;7.291666924579154e-09
200;ca;10:00;Uno, nessuno e centomila;precedente;eseguito;175.0;10:30;145.0;1.8999999156221747e-06;4.618055350470564e-09
200;ca;10:00;L'ombra del vento;precedente;eseguito;175.0;10:30;145.0;6.000000212225132e-06;1.4583333849158308e-08
200;ca;10:00;Cime tempestose;precedente;eseguito;175.0;10:30;145.0;5.099999725644011e-06;1.2395832666495862e-08
200;ca;10:30;Alla ricerca del tempo perduto;corrente;eseguito;130.0;11:00;140.0;8.356392100000448;0.015087930180556366
200;ca;10:30;Il grande Gatsby;corrente;eseguito;130.0;11:00;140.0;8.334643099999994;0.015048661152777768
200;ca;10:30;Madame Bovary;corrente;eseguito;130.0;11:00;140.0;8.380216600000495;0.015130946638889782
200;ca;10:30;Le avventure di Alice nel Paese delle Meraviglie;corrente;eseguito;130.0;11:00;140.0;8.505800699999782;0.015357695708332939
200;ca;10:30;Il conte di Montecristo;corrente;eseguito;130.0;11:00;140.0;8.435129799999231;0.015230095472220834
200;ca;10:30;Moby Dick;precedente;eseguito;130.0;11:00;140.0;6.50000038149301e-06;1.1736111799917935e-08
200;ca;10:30;Il piccolo principe;precedente;eseguito;130.0;11:00;140.0;2.3000002329354174e-06;4.152778198355615e-09
200;ca;10:30;Anna Karenina;precedente;eseguito;130.0;11:00;140.0;1.99999976757681e-06;3.6111106914581295e-09
200;ca;10:30;Lo straniero;precedente;eseguito;130.0;11:00;140.0;5.200000487093348e-06;9.38888976836299e-09
200;ca;10:30;I miserabili;precedente;eseguito;130.0;11:00;140.0;4.200000148557592e-06;7.583333601562319e-09
200;ca;11:00;Frankenstein;corrente;eseguito;145.0;11:30;135.0;8.296608800000286;0.016708448277778353
200;ca;11:00;Dracula;corrente;eseguito;145.0;11:30;135.0;8.260652899999513;0.0166360370902768
200;ca;11:00;I fratelli Karamazov;corrente;eseguito;145.0;11:30;135.0;8.520830500000557;0.017160005868056678
200;ca;11:00;Il buio oltre la siepe;corrente;eseguito;145.0;11:30;135.0;8.363143900000068;0.016842442576389026
200;ca;11:00;Jane Eyre;corrente;eseguito;145.0;11:30;135.0;8.312861200000043;0.016741178805555642
200;ca;11:00;Alla ricerca del tempo perduto;precedente;eseguito;145.0;11:30;135.0;4.599999556376133e-06;9.263887995479713e-09
200;ca;11:00;Il grande Gatsby;precedente;eseguito;145.0;11:30;135.0;1.7000002117129043e-06;3.4236115374773764e-09
200;ca;11:00;Madame Bovary;precedente;eseguito;145.0;11:30;135.0;1.8000000636675395e-06;3.6250001282193508e-09
200;ca;11:00;Le avventure di Alice nel Paese delle Meraviglie;precedente;eseguito;145.0;11:30;135.0;1.8999999156221747e-06;3.826388718961324e-09
200;ca;11:00;Il conte di Montecristo;precedente;eseguito;145.0;11:30;135.0;1.7000002117129043e-06;3.4236115374773764e-09
200;ca;11:30;I viaggi di Gulliver;corrente;eseguito;160.0;12:00;170.0;8.412713599999734;0.018694919111110517
200;ca;11:30;Sulla strada;corrente;eseguito;160.0;12:00;170.0;8.382343400000536;0.01862742977777897
200;ca;11:30;Il profumo;corrente;eseguito;160.0;12:00;170.0;8.3400601000003;0.018533466888889558
200;ca;11:30;Cecità;corrente;eseguito;160.0;12:00;170.0;8.311740899999677;0.018470535333332615
200;ca;11:30;L'alchimista;corrente;eseguito;160.0;12:00;170.0;8.323662300000251;0.01849702733333389
200;ca;11:30;Frankenstein;precedente;eseguito;160.0;12:00;170.0;4.499999704421498e-06;9.999999343158885e-09
200;ca;11:30;Dracula;precedente;eseguito;160.0;12:00;170.0;1.7999991541728377e-06;3.999998120384084e-09
200;ca;11:30;I fratelli Karamazov;precedente;eseguito;160.0;12:00;170.0;1.7000002117129043e-06;3.777778248250898e-09
200;ca;11:30;Il buio oltre la siepe;precedente;eseguito;160.0;12:00;170.0;4.399999852466863e-06;9.777777449926364e-09
200;ca;11:30;Jane Eyre;precedente;eseguito;160.0;12:00;170.0;3.700000888784416e-06;8.222224197298702e-09
200;ca;12:00;La fattoria degli animali;corrente;eseguito;250.0;12:30;260.0;8.380865699999958;0.029100228124999857
200;ca;12:00;Il maestro e Margherita;corrente;eseguito;250.0;12:30;260.0;8.350774499999716;0.02899574479166568
200;ca;12:00;Siddharta;corrente;eseguito;250.0;12:30;260.0;8.371653499999411;0.0290682413194424
200;ca;12:00;La coscienza di Zeno;corrente;eseguito;250.0;12:30;260.0;8.593588400000044;0.029838848611111267
200;ca;12:00;I dolori del giovane Werther;corrente;eseguito;250.0;12:30;260.0;8.467453999999634;0.029400881944443177
200;ca;12:00;I viaggi di Gulliver;precedente;eseguito;250.0;12:30;260.0;4.100000296602957e-06;1.423611214098249e-08
200;ca;12:00;Sulla strada;precedente;eseguito;250.0;12:30;260.0;2.399999175395351e-06;8.333330470122748e-09
200;ca;12:00;Il profumo;precedente;eseguito;250.0;12:30;260.0;1.499999598308932e-06;5.20833193857268e-09
200;ca;12:00;Cecità;precedente;eseguito;250.0;12:30;260.0;5.500000042957254e-06;1.9097222371379353e-08
200;ca;12:00;L'alchimista;precedente;eseguito;250.0;12:30;260.0;3.099999958067201e-06;1.0763888743288893e-08
200;ca;12:30;Il richiamo della foresta;corrente;eseguito;310.0;13:00;246.0;8.351608500000111;0.03595831437500048
200;ca;12:30;Ventimila leghe sotto i mari;corrente;eseguito;310.0;13:00;246.0;8.41873360000045;0.036247325222224167
200;ca;12:30;Memorie di una geisha;corrente;eseguito;310.0;13:00;246.0;8.40164360000017;0.03617374327777852
200;ca;12:30;Il fu Mattia Pascal;corrente;eseguito;310.0;13:00;246.0;8.396778799999993;0.03615279761111108
200;ca;12:30;Odissea;corrente;eseguito;310.0;13:00;246.0;8.279119400000127;0.03564620852777833
200;ca;12:30;La fattoria degli animali;precedente;eseguito;310.0;13:00;246.0;4.999999873689376e-06;2.152777723394037e-08
200;ca;12:30;Il maestro e Margherita;precedente;eseguito;310.0;13:00;246.0;1.600000359758269e-06;6.8888904378481025e-09
200;ca;12:30;Siddharta;precedente;eseguito;310.0;13:00;246.0;1.99999976757681e-06;8.611110110400156e-09
200;ca;12:30;La coscienza di Zeno;precedente;eseguito;310.0;13:00;246.0;5.599999894911889e-06;2.411111065864841e-08
200;ca;12:30;I dolori del giovane Werther;precedente;eseguito;310.0;13:00;246.0;3.6999999792897142e-06;1.5930555466386273e-08
250;plain;08:00;Il Signore degli Anelli;corrente;eseguito;230.0;08:30;195.0;8.393835800000488;0.02681364213889045
250;plain;08:00;1984;corrente;eseguito;230.0;08:30;195.0;8.233092499999657;0.026300156597221125
250;plain;08:00;Il nome della rosa;corrente;eseguito;230.0;08:30;195.0;8.278291900000113;0.026444543569444805
250;plain;08:00;Cent'anni di solitudine;corrente;eseguito;230.0;08:30;195.0;8.410104499999761;0.02686561159722146
250;plain;08:00;Orgoglio e pregiudizio;corrente;eseguito;230.0;08:30;195.0;8.409119699999792;0.02686246570833267
250;plain;08:30;Delitto e castigo;corrente;eseguito;210.0;09:00;240.0;8.49384689999988;0.024773720124999652
250;plain;08:30;Il cacciatore di aquiloni;corrente;eseguito;210.0;09:00;240.0;8.517657800000052;0.024843168583333484
250;plain;08:30;Se questo è un uomo;corrente;eseguito;210.0;09:00;240.0;8.356985999999779;0.024374542499999357
250;plain;08:30;La metamorfosi;corrente;eseguito;210.0;09:00;240.0;8.343640900000537;0.024335619291668234
250;plain;08:30;Il ritratto di Dorian Gray;corrente;eseguito;210.0;09:00;240.0;8.41317700000036;0.024538432916667716
250;plain;08:30;Il Signore degli Anelli;precedente;eseguito;210.0;09:00;240.0;1.8000000636675395e-06;5.250000185696991e-09
250;plain;08:30;1984;precedente;eseguito;210.0;09:00;240.0;6.000000212225132e-07;1.7500000618989968e-09
250;plain;08:30;Il nome della rosa;precedente;eseguito;210.0;09:00;240.0;4.000003173132427e-07;1.1666675921636246e-09
250;plain;08:30;Cent'anni di solitudine;precedente;eseguito;210.0;09:00;240.0;4.000003173132427e-07;1.1666675921636246e-09
250;plain;08:30;Orgoglio e pregiudizio;precedente;eseguito;210.0;09:00;240.0;1.8999999156221747e-06;5.541666420564677e-09
250;plain;09:00;Don Chisciotte della Mancia;corrente;eseguito;270.0;09:30;198.0;8.495296799999778;0.031857362999999174
250;plain;09:00;Il barone rampante;corrente;eseguito;270.0;09:30;198.0;8.41784429999916;0.031566916124996854
250;plain;09:00;Harry Potter e la pietra filosofale;corrente;eseguito;270.0;09:30;198.0;8.465044999999918;0.0317439187499997
250;plain;09:00;Fahrenheit 451;corrente;eseguito;270.0;09:30;198.0;8.399582799999735;0.031498435499999006
250;plain;09:00;I promessi sposi;corrente;eseguito;270.0;09:30;198.0;8.445815400000356;0.03167180775000134
250;plain;09:00;Delitto e castigo;precedente;eseguito;270.0;09:30;198.0;1.7000002117129043e-06;6.375000793923391e-09
250;plain;09:00;Il cacciatore di aquiloni;precedente;eseguito;270.0;09:30;198.0;5.000001692678779e-07;1.8750006347545423e-09
250;plain;09:00;Se questo è un uomo;precedente;eseguito;270.0;09:30;198.0;5.000001692678779e-07;1.8750006347545423e-09
250;plain;09:00;La metamorfosi;precedente;eseguito;270.0;09:30;198.0;1.2000000424450263e-06;4.500000159168849e-09
250;plain;09:00;Il ritratto di Dorian Gray;precedente;eseguito;270.0;09:30;198.0;1.100000190490391e-06;4.1250007143389666e-09
250;plain;09:30;Il vecchio e il mare;corrente;eseguito;190.0;10:00;180.0;8.422254099999918;0.022225392763888675
250;plain;09:30;Guerra e pace;corrente;eseguito;190.0;10:00;180.0;8.406469200000174;0.022183738166667126
250;plain;09:30;Uno, nessuno e centomila;corrente;eseguito;190.0;10:00;180.0;8.432707799999662;0.022252978916665778
250;plain;09:30;L'ombra del vento;corrente;eseguito;190.0;10:00;180.0;8.530796500000179;0.022511824097222695
250;plain;09:30;Cime tempestose;corrente;eseguito;190.0;10:00;180.0;8.414010400000734;0.022203638555557494
250;plain;09:30;Don Chisciotte della Mancia;precedente;eseguito;190.0;10:00;180.0;3.1999998100218363e-06;8.44444394311318e-09
250;plain;09:30;Il barone rampante;precedente;eseguito;190.0;10:00;180.0;9.000004865811206e-07;2.3750012840335127e-09
250;plain;09:30;Harry Potter e la pietra filosofale;precedente;eseguito;190.0;10:00;180.0;6.999998731771484e-07;1.8472218875508085e-09
250;plain;09:30;Fahrenheit 451;precedente;eseguito;190.0;10:00;180.0;5.000001692678779e-07;1.3194448911235669e-09
250;plain;09:30;I promessi sposi;precedente;eseguito;190.0;10:00;180.0;1.499999598308932e-06;3.958332273315238e-09
250;plain;10:00;Moby Dick;corrente;eseguito;175.0;10:30;145.0;8.322019199999886;0.020227129999999722
250;plain;10:00;Il piccolo principe;corrente;eseguito;175.0;10:30;145.0;8.509228699999767;0.020682153090277215
250;plain;10:00;Anna Karenina;corrente;eseguito;175.0;10:30;145.0;8.40729790000023;0.020434404618056116
250;plain;10:00;Lo straniero;corrente;eseguito;175.0;10:30;145.0;8.326425899999776;0.020237840729166127
250;plain;10:00;I miserabili;corrente;eseguito;175.0;10:30;145.0;8.289793599999939;0.02014880388888874
250;plain;10:00;Il vecchio e il mare;precedente;eseguito;175.0;10:30;145.0;1.7000002117129043e-06;4.13194495902442e-09
250;plain;10:00;Guerra e pace;precedente;eseguito;175.0;10:30;145.0;6.999998731771484e-07;1.7013885806389025e-09
250;plain;10:00;Uno, nessuno e centomila;precedente;eseguito;175.0;10:30;145.0;1.8999999156221747e-06;4.618055350470564e-09
250;plain;10:00;L'ombra del vento;precedente;eseguito;175.0;10:30;145.0;7.999997251317836e-07;1.9444437763619743e-09
250;plain;10:00;Cime tempestose;precedente;eseguito;175.0;10:30;145.0;1.2999998943996616e-06;3.1597219655547333e-09
250;plain;10:30;Alla ricerca del tempo perduto;corrente;eseguito;130.0;11:00;140.0;8.35253350000039;0.015080963263889597
250;plain;10:30;Il grande Gatsby;corrente;eseguito;130.0;11:00;140.0;8.433098200000131;0.015226427305555793
250;plain;10:30;Madame Bovary;corrente;eseguito;130.0;11:00;140.0;8.381311000000096;0.015132922638889063
250;plain;10:30;Le avventure di Alice nel Paese delle Meraviglie;corrente;eseguito;130.0;11:00;140.0;8.467462800000249;0.015288474500000449
250;plain;10:30;Il conte di Montecristo;corrente;eseguito;130.0;11:00;140.0;8.399472099999912;0.015165713513888731
250;plain;10:30;Moby Dick;precedente;eseguito;130.0;11:00;140.0;2.3000002329354174e-06;4.152778198355615e-09
250;plain;10:30;Il piccolo principe;precedente;eseguito;130.0;11:00;140.0;5.000001692678779e-07;9.027780834003352e-10
250;plain;10:30;Anna Karenina;precedente;eseguito;130.0;11:00;140.0;1.100000190490391e-06;1.986111455052095e-09
250;plain;10:30;Lo straniero;precedente;eseguito;130.0;11:00;140.0;9.000004865811206e-07;1.6250008785492454e-09
250;plain;10:30;I miserabili;precedente;eseguito;130.0;11:00;140.0;4.999992597731762e-07;9.027764412571236e-10
250;plain;11:00;Frankenstein;corrente;eseguito;145.0;11:30;135.0;8.331234999999651;0.016778181597221522
250;plain;11:00;Dracula;corrente;eseguito;145.0;11:30;135.0;8.294416400000046;0.01670403302777787
250;plain;11:00;I fratelli Karamazov;corrente;eseguito;145.0;11:30;135.0;8.470366999999897;0.017058377986110904
250;plain;11:00;Il buio oltre la siepe;corrente;eseguito;145.0;11:30;135.0;8.30242940000062;0.01672017031944569
250;plain;11:00;Jane Eyre;corrente;eseguito;145.0;11:30;135.0;8.27081840000028;0.016656509277778342
250;plain;11:00;Alla ricerca del tempo perduto;precedente;eseguito;145.0;11:30;135.0;2.0000006770715117e-06;4.027779141324572e-09
250;plain;11:00;Il grande Gatsby;precedente;eseguito;145.0;11:30;135.0;7.999997251317836e-07;1.6111105575570644e-09
250;plain;11:00;Madame Bovary;precedente;eseguito;145.0;11:30;135.0;1.3999997463542968e-06;2.8194439336301812e-09
250;plain;11:00;Le avventure di Alice nel Paese delle Meraviglie;precedente;eseguito;145.0;11:30;135.0;1.0000003385357559e-06;2.013889570662286e-09
250;plain;11:00;Il conte di Montecristo;precedente;eseguito;145.0;11:30;135.0;4.999992597731762e-07;1.0069429537098686e-09
250;plain;11:30;I viaggi di Gulliver;corrente;eseguito;160.0;12:00;170.0;8.341129600000386;0.018535843555556417
250;plain;11:30;Sulla strada;corrente;eseguito;160.0;12:00;170.0;8.410809300000437;0.018690687333334306
250;plain;11:30;Il profumo;corrente;eseguito;160.0;12:00;170.0;8.406643400000576;0.018681429777779056
250;plain;11:30;Cecità;corrente;eseguito;160.0;12:00;170.0;8.336123200000657;0.018524718222223683
250;plain;11:30;L'alchimista;corrente;eseguito;160.0;12:00;170.0;8.33568490000016;0.01852374422222258
